session_id,index,elapsed_time,event_name,name,level,page,room_coor_x,room_coor_y,screen_coor_x,screen_coor_y,hover_duration,text,fqid,room_fqid,text_fqid,fullscreen,hq,music,level_group
21030414182888170,219,274262,map_click,undefined,5,,422.89455226776323,150.51504192680443,535.0,209.0,,,tunic.historicalsociety,tunic.capitol_0.hall,,1,0,1,5-12
21030414205064260,182,530412,checkpoint,basic,4,,,,,,,,chap1_finale_c,tunic.capitol_0.hall,,0,0,1,0-4
21030414213948964,185,318552,navigate_click,undefined,5,,542.1209383790235,-446.47029329914636,774.0,590.0,,,,tunic.capitol_0.hall,,0,0,1,5-12
21030414213948964,1622,1728879,map_hover,basic,22,,,,,,104.0,,tunic.wildlife,tunic.historicalsociety.entry,,0,0,1,13-22
21030414242807900,543,1170748,navigate_click,undefined,7,,52.357384021690464,-217.0,559.0,547.0,,,,tunic.humanecology.frontdesk,,0,0,1,5-12
21030414244011070,733,809595,cutscene_click,basic,17,,318.48048839501536,-219.630581648454,747.0,475.0,,undefined,savedteddy,tunic.historicalsociety.basement,tunic.historicalsociety.basement.savedteddy,0,0,1,13-22
21030414294885748,397,631646,person_click,basic,8,,-124.33440053788598,-46.99999999999997,267.0,377.0,,Ha! What do you call a pony with a sore throat?,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12
21030414340293910,2028,9925035,navigate_click,undefined,21,,-75.05963786879215,-308.0,364.0,638.0,,,tostacks,tunic.historicalsociety.frontdesk,,0,0,1,13-22
21030414392425104,231,371881,person_click,basic,6,,-424.3730626410761,4.81486080806058,506.0,296.0,,"He's always trying to get you in trouble, and he doesn't like animals!",gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,1,1,1,5-12
21030414434017490,746,1140464,person_click,basic,18,,-877.3558682078467,-477.78486359619535,158.0,398.0,,And we still need to figure out that flag!,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22
21030414471384870,411,414507,person_click,basic,8,,26.66560637770809,-9.000000000000021,418.0,339.0,,"Well, I can't show our log books to just anybody.",worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12
21030415012831876,182,556448,object_click,basic,3,,51.73233021363251,-209.0,62.0,539.0,,,plaque,tunic.kohlcenter.halloffame,,0,1,1,0-4
21030415113305830,1084,1365480,navigate_click,undefined,21,,500.01763872084257,61.227397062768794,466.0,290.0,,,tobasement,tunic.historicalsociety.entry,,0,0,1,13-22
21030415113305830,1124,1380048,navigate_click,undefined,21,,-1867.4730772866267,-165.64557543523208,12.0,463.0,,,tobasement,tunic.historicalsociety.cage,,0,0,1,13-22
21030415194781700,583,773922,navigate_click,undefined,14,,-408.8467962173919,-145.3514169398874,27.0,400.0,,,,tunic.historicalsociety.entry,,0,0,1,13-22
21030415194781700,711,899684,navigate_click,undefined,15,,-800.4028980759477,-79.9032358931071,1.0,372.0,,,,tunic.historicalsociety.entry,,0,0,1,13-22
21030415205995200,1105,60248880,navigate_click,undefined,2,,83.3102135521639,4.246229523257439,402.0,322.0,,,wells,tunic.historicalsociety.entry,,0,0,1,0-4
21030415505689188,1326,9177453,navigate_click,undefined,7,,305.85053617243324,-195.0,503.0,525.0,,,,tunic.humanecology.frontdesk,,0,0,1,5-12
21030416103728810,205,740981,navigate_click,undefined,6,,-35.211226923604045,132.0,386.0,198.0,,,archivist,tunic.historicalsociety.frontdesk,,0,0,1,5-12
21030416103728810,333,991932,person_click,basic,9,,-145.8804403352706,-139.46961134276495,435.0,437.0,,Theodora Youmans? Of course!,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.hello,0,0,1,5-12
21030416181116550,449,885381,navigate_click,undefined,11,,359.4819656603749,101.75558025844505,780.0,230.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12
21030416223380370,236,7451281,navigate_click,undefined,6,,-525.4100329542292,-91.00000000000004,33.0,421.0,,,,tunic.historicalsociety.frontdesk,,0,0,1,5-12
21030416254814930,1258,1821051,navigate_click,undefined,21,,-290.0053925757577,-28.264333062802248,205.0,341.0,,,tocage,tunic.historicalsociety.basement,,0,0,1,13-22
21030417021586980,795,1412831,person_click,basic,18,,36.73308464771657,-113.75884631289644,359.0,396.0,,"What now, kid?",wells,tunic.historicalsociety.entry,tunic.historicalsociety.entry.wells.flag,0,0,1,13-22
21030417103281670,924,1533654,navigate_click,undefined,15,,-761.1103698733992,8.999999999999984,30.0,321.0,,,,tunic.kohlcenter.halloffame,,0,0,1,13-22
21030417164885436,197,473686,person_click,basic,6,,36.23483246931864,-69.32291666666666,776.0,697.0,,Now if only I could read this thing.,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.hello,1,0,1,5-12
21030417352874696,397,1211264,person_click,basic,8,,-184.334393622405,-24.999999999999982,207.0,355.0,,Leo... you mean Leopold?,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,1,0,1,5-12
21030419103860540,1425,1243347,navigate_click,undefined,21,,-730.6122536741195,89.86372199056841,43.0,261.0,,,,tunic.library.frontdesk,,0,0,1,13-22
21030419103860540,1586,1362430,navigate_click,undefined,22,,71.58874229157476,-275.9275460162244,438.0,607.0,,,toentry,tunic.historicalsociety.stacks,,0,0,1,13-22
21030419412186830,24,39452,cutscene_click,basic,1,,555.7250526973056,99.91836097487464,649.0,272.0,,Let's get started. The Wisconsin Wonders exhibit opens tomorrow!,groupconvo,tunic.historicalsociety.entry,tunic.historicalsociety.entry.groupconvo,0,0,1,0-4
21030423141937256,375,558510,person_click,basic,11,,66.65149909434108,-165.0,475.0,495.0,,Why didn't you say so?,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.newspaper,0,0,1,5-12
21030507384891176,63,347339,notification_click,basic,2,,-99.90853566838699,-26.27462455987498,346.0,348.0,,"Hooray, a boring old shirt.",,tunic.historicalsociety.collection,tunic.historicalsociety.collection.tunic,0,0,1,0-4
21030507425689400,1050,613893,checkpoint,basic,12,,,,,,,,chap2_finale_c,tunic.capitol_1.hall,,0,0,1,5-12
21030507522252690,427,608103,person_click,basic,8,,178.66560637759494,19.999999999999982,570.0,310.0,,Your gramps is awesome! Always full of stories.,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12
21030507522252690,627,1919187,notebook_click,open,12,3.0,-338.2744723915057,-253.2444197415549,26.0,585.0,,,,tunic.historicalsociety.stacks,,0,0,1,5-12
21030507570530270,90,236020,navigate_click,undefined,3,,-374.9554570185516,-208.77199836883116,98.0,534.0,,,,tunic.historicalsociety.stacks,,0,0,1,0-4
21030508292236420,541,1303935,cutscene_click,basic,13,,-258.78026041164367,-101.4292659202266,285.0,390.0,,The kidnapper probably took Teddy on the elevator!,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22
21030508292236420,1061,2072389,navigate_click,undefined,21,,-264.09128885922627,-188.07869798010842,171.0,469.0,,,,tunic.library.frontdesk,,0,0,1,13-22
21030508310870010,1207,3000012,person_click,basic,21,,-397.34617801015287,-185.0760695609606,242.0,472.0,,"Now I just need some old photos, like last time.",worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.nelson,0,1,0,13-22
21030508324450090,199,294305,navigate_click,undefined,6,,-338.8131628618747,-159.04465967672462,160.0,450.0,,,,tunic.historicalsociety.closet_dirty,,0,0,1,5-12
21030508382198870,870,1113903,object_hover,undefined,20,,,,,,267.0,,reader_flag.paper2.bingo,tunic.library.microfiche,,0,0,1,13-22
21030508384251220,1076,4091432,object_hover,undefined,20,,,,,,5334.0,,reader_flag.paper2.bingo,tunic.library.microfiche,,0,0,1,13-22
21030508422644244,946,1354790,navigate_click,undefined,19,,24.292844424743976,-695.5506229010747,752.0,515.0,,,,tunic.wildlife.center,,0,0,1,13-22
21030508454744776,471,966543,map_hover,basic,13,,,,,,318.0,,tunic.drycleaner,tunic.capitol_1.hall,,0,0,0,13-22
21030508472329810,294,352134,map_hover,basic,7,,,,,,232.0,,tunic.humanecology,tunic.historicalsociety.entry,,0,1,1,5-12
21030509091718304,49,40477,cutscene_click,basic,1,,585.9609941968762,-40.96612107598745,673.0,359.0,,We need to talk about that missing paperwork.,groupconvo,tunic.historicalsociety.entry,tunic.historicalsociety.entry.groupconvo,0,0,1,0-4
21030509190583040,1233,1702108,navigate_click,undefined,18,,677.3907093002856,-658.4959662794382,787.0,471.0,,,,tunic.wildlife.center,,0,0,1,13-22
21030509400835056,1530,1403141,cutscene_click,basic,17,,-377.0952691807423,-237.7517937696661,248.0,488.0,,undefined,savedteddy,tunic.historicalsociety.basement,tunic.historicalsociety.basement.savedteddy,0,0,1,13-22
21030509403767900,110,282996,map_click,undefined,3,,169.8686172253994,-114.6788611940797,264.0,400.0,,,tunic.kohlcenter,tunic.historicalsociety.entry,,0,0,1,0-4
21030509590160664,834,1347130,navigate_click,undefined,15,,-1872.3358743873166,-72.62189100914203,62.0,381.0,,,tobasement,tunic.historicalsociety.cage,,0,1,1,13-22
21030510024183024,328,522743,navigate_click,undefined,8,,115.8757843392697,-65.99999999999999,442.0,396.0,,,,tunic.drycleaner.frontdesk,,0,0,1,5-12
21030510042205868,94,132295,notification_click,basic,3,,-519.4170143049814,-148.82877390125861,497.0,526.0,,Gramps is in trouble for losing papers?,,tunic.historicalsociety.closet,tunic.historicalsociety.closet.retirement_letter.hub,1,1,1,0-4
21030510154265996,799,1191743,object_click,basic,21,,429.7255276048527,-67.24441974297892,794.0,399.0,,,journals.pic_2.next,tunic.historicalsociety.stacks,,0,0,1,13-22
21030510231920260,1014,2120453,checkpoint,basic,22,,,,,,,,chap4_finale_c,tunic.capitol_2.hall,,0,0,1,13-22
21030510320217028,468,1264577,object_hover,undefined,11,,,,,,7302.0,,journals.pic_1.next,tunic.historicalsociety.stacks,,0,0,1,5-12
21030510352600220,799,1703531,person_click,basic,18,,413.08491618183604,-514.0157930210173,459.0,417.0,,Got one!,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22
21030510354423748,591,1181003,cutscene_click,basic,16,,-1244.5422680361062,-257.6537379983499,154.0,557.0,,That thing's a monster!,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
21030510374685700,556,1912912,cutscene_click,basic,16,,-864.3218823674754,-102.16062505041666,489.0,420.0,,"Besides, he looks friendly to me.",confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
21030510491886380,315,296125,cutscene_click,basic,5,,-612.0104247102663,-5.0340329880685175,380.0,315.0,,I got here and the whole place was ransacked!,what_happened,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.what_happened,0,0,1,5-12
21030511004821224,3180,3895208,navigate_click,undefined,18,,-504.40562855011217,-696.9095294055903,123.0,518.0,,,,tunic.wildlife.center,,0,0,1,13-22
21030511075053550,753,2326672,cutscene_click,basic,18,,223.13341185757415,-17.96077415876832,560.0,429.0,,"Wells, you already have a job to do.",groupconvo_flag,tunic.historicalsociety.entry,tunic.historicalsociety.entry.groupconvo_flag,0,0,0,13-22
21030511105322556,622,6840284,object_click,basic,7,,178.66529624868647,-65.99999999999999,573.0,423.0,,,businesscards,tunic.humanecology.frontdesk,,0,0,1,5-12
21030511191002640,2,2569,cutscene_click,basic,0,,-453.99140522263224,-83.3146861702278,340.0,418.0,,undefined,intro,tunic.historicalsociety.closet,tunic.historicalsociety.closet.intro,0,0,0,0-4
21030511205308612,834,1636777,navigate_click,undefined,18,,-524.0208025361975,-765.6824050366807,190.0,587.0,,,,tunic.wildlife.center,,0,0,1,13-22
21030511284513030,28,56784,object_hover,basic,1,,,,,,11586.0,,retirement_letter,tunic.historicalsociety.closet,,0,0,1,0-4
21030511291596030,135,233508,navigate_click,undefined,4,,-279.8052547593,-153.99999999999997,56.0,484.0,,,,tunic.kohlcenter.halloffame,,0,0,1,0-4
21030511294240230,25,37465,navigate_click,undefined,1,,-532.6605231830272,-201.91793802169465,496.0,477.0,,,,tunic.historicalsociety.closet,,0,0,1,0-4
21030511294240230,835,1485961,person_click,basic,18,,522.5394616354204,-538.7733687787445,543.0,436.0,,Yoga does sound nice.,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22
21030511320366132,549,928923,map_hover,basic,11,,,,,,582.0,,tunic.historicalsociety,tunic.library.frontdesk,,0,0,1,5-12
21030511360370856,778,2528998,cutscene_click,basic,16,,-1219.0602556190938,-181.0492307609368,119.0,487.0,,I captured a badger in our museum!,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
21030511360370856,1401,3500854,navigate_click,undefined,19,,537.1517745485012,-505.74511176635536,334.0,425.0,,,,tunic.wildlife.center,,0,0,1,13-22
21030511364174490,496,225008,person_click,basic,6,,2.651723134889629,-12.000000000000005,411.0,342.0,,Great! Thanks for the help!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
21030511502243200,1022,1550370,navigate_click,undefined,13,,698.8147442810824,-319.66111856302905,804.0,502.0,,,,tunic.capitol_1.hall,,0,0,1,13-22
21030511530668132,466,607907,observation_click,basic,6,,251.737902023012,-4.999999999999996,595.0,335.0,,I bet the archivist could use this!,magnify,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.magnify,0,0,1,5-12
21030511574293040,1194,1702486,map_click,undefined,15,,129.06035544384838,32.99999999999999,454.0,297.0,,,tunic.capitol_2,tunic.drycleaner.frontdesk,,0,0,1,13-22
21030512030285788,459,1703835,navigate_click,undefined,13,,637.8064763102193,86.65914374305477,594.0,296.0,,,tobasement,tunic.historicalsociety.entry,,0,0,1,13-22
21030512214659000,971,588337,person_click,basic,18,,707.5697585294272,-463.19761199341866,685.0,378.0,,Any ideas?,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22
21030512320788210,3097,2561192,navigate_click,undefined,21,,-862.2705770784457,64.08407305977865,74.0,278.0,,,toentry,tunic.library.frontdesk,,0,0,1,13-22
21030512572421644,443,551322,object_click,basic,11,,-595.047776781693,-350.7206801643738,198.0,545.0,,,directory,tunic.historicalsociety.entry,,0,0,1,5-12
21030513003694144,1263,1366712,person_click,basic,18,,-870.8280895482962,-598.9869908480343,163.0,491.0,,And we still need to figure out that flag!,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22
21030513012312624,1020,1033819,navigate_click,undefined,21,,-20.34850090565893,-317.0,388.0,647.0,,,tostacks,tunic.historicalsociety.frontdesk,,0,0,1,13-22
21030513044795732,122,188299,navigate_click,undefined,4,,-482.43616003119,-84.00000000000003,23.0,414.0,,,,tunic.kohlcenter.halloffame,,0,0,1,0-4
21030513104065656,3,1234,person_click,basic,0,,-373.99140522263224,-185.31468617022782,420.0,520.0,,I gotta run to my meeting!,gramps,tunic.historicalsociety.closet,tunic.historicalsociety.closet.gramps.intro_0_cs_0,0,1,1,0-4
21030513104065656,662,3151080,navigate_click,undefined,13,,372.09888217117583,-246.09727708611126,713.0,468.0,,,,tunic.capitol_1.hall,,0,1,1,13-22
21030513104221240,349,554881,person_click,basic,7,,-1.1330066085379578,-43.99999999999999,465.0,374.0,,I've got a stack of business cards from my favorite cleaners.,worker,tunic.humanecology.frontdesk,tunic.humanecology.frontdesk.worker.intro,0,0,1,5-12
21030513153641370,273,491741,navigate_click,undefined,6,,-575.2382371814754,-237.89999549147493,101.0,516.0,,,,tunic.historicalsociety.closet_dirty,,0,1,1,5-12
21030513253843590,1124,1708832,person_click,basic,18,,585.0849161773183,-486.6521566575521,591.0,396.0,,It's lucky we found her.,crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22
21030513261592984,386,740261,object_hover,undefined,11,,,,,,1834.0,,journals.pic_2.next,tunic.historicalsociety.stacks,,0,1,1,5-12
21030513321215924,183,421489,navigate_click,undefined,6,,-475.435346269385,-245.69223289396228,525.0,519.0,,,,tunic.historicalsociety.closet_dirty,,1,0,1,5-12
21030514001177820,771,556657,navigate_click,undefined,18,,-517.4148077764727,-736.5420359256148,156.0,564.0,,,,tunic.wildlife.center,,0,0,1,13-22
21030514193016344,70,42850,navigate_click,undefined,2,,-476.2217026491463,-250.53276590173192,205.0,462.0,,,,tunic.historicalsociety.entry,,0,0,1,0-4
21030514193807464,382,637073,person_click,basic,8,,-157.2664178786227,7.5342465753424825,233.0,321.0,,Can you help me-,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.hub,0,0,1,5-12
21030514464993264,1101,1417898,navigate_click,undefined,21,,67.37663868385822,-66.26438980098365,767.0,379.0,,,,tunic.library.frontdesk,,0,1,1,13-22
21030515010279376,361,487951,navigate_click,undefined,11,,-661.8476933668638,-126.57209226766098,56.0,426.0,,,,tunic.library.frontdesk,,0,0,1,5-12
21030515281071760,1294,1240436,person_click,basic,18,,-873.2966947067176,-558.5770312923565,161.0,460.0,,"A real, live ferret!",wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,1,1,13-22
21030515341296736,593,941790,notebook_click,open,15,4.0,-1406.117274809186,-341.5223306195645,46.0,614.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21030515550072224,17,22293,navigate_click,undefined,0,,-431.1794289922311,-193.106179313611,120.0,482.0,,,,tunic.historicalsociety.closet,,0,0,1,0-4
21030516170805948,808,1402343,cutscene_click,basic,16,,-855.5152507852936,-129.6222059196908,167.0,436.0,,"Come on, Teddy.",confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
21030516290997444,952,1738030,navigate_click,undefined,15,,-668.8825490277402,-250.8597038793456,31.0,541.0,,,glasses,tunic.historicalsociety.cage,,0,0,1,13-22
21030517323595704,32,40893,person_click,basic,0,,149.28249881598032,-169.56763145276233,439.0,736.0,,\u00f0\u0178\u02dc\u00b4,teddy,tunic.historicalsociety.closet,tunic.historicalsociety.closet.teddy.intro_0_cs_5,1,0,1,0-4
21030518104139344,836,1454157,person_click,basic,18,,-917.7498075956668,-585.9363787507233,127.0,481.0,,"Hey, Wells...",wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22
21030518544949110,603,773512,object_click,basic,11,,456.4286526084869,243.239955258445,955.0,103.0,,,journals,tunic.historicalsociety.stacks,,1,1,1,5-12
21030519231317224,638,824489,navigate_click,undefined,11,,-33.633101923604066,43.828125,451.0,333.0,,,archivist,tunic.historicalsociety.frontdesk,,1,0,1,5-12
21030522254701264,1174,1190853,navigate_click,undefined,12,,719.7329980370928,5.032559186636696,836.0,324.0,,,tobasement,tunic.historicalsociety.entry,,0,0,1,5-12
21030522254701264,1395,1776475,cutscene_click,basic,13,,-198.959008578688,-62.369171014247144,330.0,362.0,,We'll need a key card.,seescratches,tunic.historicalsociety.basement,tunic.historicalsociety.basement.seescratches,0,0,1,13-22
21030522254701264,2525,34880273,navigate_click,undefined,15,,-687.724128194512,-200.44369924916032,1.0,480.0,,,,tunic.library.frontdesk,,0,0,1,13-22
21030607163167824,903,1738198,navigate_click,undefined,14,,-1057.687184640859,-165.69708643354915,774.0,463.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21030607291179280,871,2053407,navigate_click,undefined,19,,-183.9510437960803,-895.8927153635843,158.0,643.0,,,tomap,tunic.wildlife.center,,0,0,1,13-22
21030608514182060,83,145740,cutscene_click,basic,1,,432.89481236693183,-285.2206665294912,579.0,509.0,,"Will do, Boss.",groupconvo,tunic.historicalsociety.entry,tunic.historicalsociety.entry.groupconvo,0,0,1,0-4
21030608514182060,773,3735542,navigate_click,undefined,15,,45.99999999999998,75.56545511481713,486.0,237.0,,,tofrontdesk,tunic.historicalsociety.stacks,,0,0,1,13-22
21030609392903136,339,516565,person_click,basic,9,,297.6657240805341,-143.0,689.0,473.0,,Ha! Good one.,worker,tunic.drycleaner.frontdesk,tunic.drycleaner.frontdesk.worker.done,0,0,1,5-12
21030610474612896,288,450156,navigate_click,undefined,9,,491.2705190355137,-62.000000000000036,829.0,392.0,,,toentry,tunic.drycleaner.frontdesk,,1,1,1,5-12
21030612053989756,673,445879,navigate_click,undefined,6,,-111.84875294672369,105.703125,345.0,261.0,,,archivist,tunic.historicalsociety.frontdesk,,1,1,1,5-12
21030612053989756,2932,1995349,navigate_click,undefined,21,,-566.7878835466167,-81.71046515494726,40.0,440.0,,,toentry,tunic.historicalsociety.basement,,1,1,1,13-22
21030612392779360,430,585632,person_click,basic,10,,-66.2555531014344,157.61811426609557,496.0,209.0,,What's a taxidermist?,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.wells,0,0,1,5-12
21030612522603348,640,1599776,object_click,basic,11,,419.7255276084942,-60.24441974155496,784.0,392.0,,,journals.pic_0.next,tunic.historicalsociety.stacks,,0,0,1,5-12
21030613254504750,213,370318,map_hover,basic,5,,,,,,1384.0,,tunic.historicalsociety,tunic.historicalsociety.entry,,0,0,1,5-12
21030615251263972,717,1326654,person_click,basic,18,,-740.5376863814812,-591.1484999608904,263.0,485.0,,\u00f0\u0178\u02dc\u0160,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22
21030616280487904,352,590810,object_click,basic,9,,-267.1627969782973,-104.0,180.0,434.0,,,reader.paper2.bingo,tunic.library.microfiche,,0,0,1,5-12
21030617582536910,773,1009672,navigate_click,undefined,18,,-241.4346368363456,5.500000000000017,1227.0,531.0,,,,tunic.kohlcenter.halloffame,,1,0,1,13-22
21040008452579190,951,1227709,person_click,basic,18,,609.8424919394135,-520.5309445361688,610.0,422.0,,"We need to calm her down, Teddy.",crane_ranger,tunic.wildlife.center,tunic.wildlife.center.crane_ranger.crane,0,0,1,13-22
21040010114103892,697,1146459,object_click,basic,11,,-242.27566775159042,242.755580258445,122.0,89.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12
21040010114103892,744,1200326,person_click,basic,12,,-33.13389120666221,54.00000000000002,376.0,276.0,,Theodora wearing the shirt!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.foundtheodora,0,0,1,5-12
21040010353913840,343,496641,person_click,basic,6,,28.96022057017543,-112.14634146341464,408.0,412.0,,I need your help!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.hello,1,0,1,5-12
21040011084693440,426,927642,object_hover,undefined,11,,,,,,4116.0,,journals.pic_1.next,tunic.historicalsociety.stacks,,0,0,1,5-12
21040012244255880,124,107931,navigate_click,undefined,3,,924.119791931335,-148.164107327508,876.0,411.0,,,tomap,tunic.historicalsociety.entry,,1,1,1,0-4
21040012244255880,613,1091903,person_click,basic,14,,-656.6722796119965,-260.93942755138056,590.0,545.0,,I wonder whose glasses these are.,glasses,tunic.historicalsociety.cage,tunic.historicalsociety.cage.glasses.beforeteddy,1,1,1,13-22
21040013552808320,119,198184,object_click,basic,3,,324.7323302136343,-109.0,335.0,439.0,,,plaque,tunic.kohlcenter.halloffame,,1,0,1,0-4
21040015283507460,286,450865,person_click,basic,6,,-42.34850090565895,-201.0,366.0,531.0,,Great! Thanks for the help!,archivist,tunic.historicalsociety.frontdesk,tunic.historicalsociety.frontdesk.archivist.have_glass,0,0,1,5-12
21040015545993350,724,1841734,person_click,basic,18,,-10.840716692695253,-217.1788029901348,823.0,198.0,,He's. A. Badger.,wells,tunic.wildlife.center,tunic.wildlife.center.wells.nodeer,0,0,1,13-22
21040016490034964,81,112844,notebook_click,open,3,0.0,-552.7804859649648,-388.25299274927266,36.0,598.0,,,,tunic.historicalsociety.collection,,0,0,1,0-4
21040019061580790,859,1837744,navigate_click,undefined,19,,-762.2950578464067,-641.222946598487,90.0,536.0,,,wells,tunic.wildlife.center,,0,0,0,13-22
21040019443824250,758,1491231,cutscene_click,basic,16,,-1297.8865834592461,-103.29561289912851,107.0,421.0,,I captured a badger in our museum!,confrontation,tunic.historicalsociety.cage,tunic.historicalsociety.cage.confrontation,0,0,1,13-22
21040021131319900,283,556310,person_click,basic,11,,-373.9107433652731,89.86372199056841,260.0,261.0,,Where should I go again?,worker,tunic.library.frontdesk,tunic.library.frontdesk.worker.wells_recap,0,0,1,5-12
21040021230954836,272,432270,person_click,basic,6,,-680.4915095565639,14.562460588085427,235.0,280.0,,Who could've done this?,gramps,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.gramps.news,0,0,1,5-12
21040021403852548,392,534783,object_click,close,9,,358.22661322311944,248.0,789.0,82.0,,,logbook,tunic.drycleaner.frontdesk,,0,0,1,5-12
21040107300711056,306,374662,navigate_click,undefined,6,,-60.258597083228075,-321.0,382.0,651.0,,,tostacks,tunic.historicalsociety.frontdesk,,1,0,1,5-12
21040108314166356,115,119894,person_click,basic,2,,-159.8259276019599,-78.7832914741948,309.0,383.0,,I'm not so sure that this is a basketball jersey.,gramps,tunic.historicalsociety.collection,tunic.historicalsociety.collection.gramps.found,0,0,1,0-4
21040108341581388,713,1429228,navigate_click,undefined,18,,-864.3977428043012,-427.9979125924826,65.0,368.0,,,wells,tunic.wildlife.center,,0,0,1,13-22
21040108454991252,576,1121434,object_click,basic,11,,246.72552760849428,-49.24441974155493,611.0,381.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12
21040108515345704,674,690047,navigate_click,undefined,16,,-668.2734070264378,-260.7165049861599,863.0,541.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21040108515345704,1129,10507197,navigate_click,undefined,19,,312.3101457610313,-568.1723322604803,249.0,457.0,,,,tunic.wildlife.center,,0,0,1,13-22
21040109050192504,1110,3295915,navigate_click,undefined,18,,-99.77104713347867,-341.5159873422647,386.0,348.0,,,,tunic.wildlife.center,,0,0,1,13-22
21040109133869404,81,140520,person_click,basic,2,,27.28869903635075,-207.0996787875316,437.0,470.0,,I'm not so sure that this is a basketball jersey.,gramps,tunic.historicalsociety.collection,tunic.historicalsociety.collection.gramps.found,0,0,1,0-4
21040109170073610,535,5602844,notebook_click,prev,15,3.0,-1671.5516314824256,-347.6891622416282,40.0,628.0,,,,tunic.historicalsociety.cage,,0,0,1,13-22
21040109234782828,467,618633,navigate_click,undefined,9,,361.875373052833,-110.9579480965312,739.0,413.0,,,,tunic.library.frontdesk,,0,0,1,5-12
21040109253406036,558,1248548,object_click,basic,11,,198.72552760849428,-51.244419741554935,563.0,383.0,,,journals,tunic.historicalsociety.stacks,,0,0,1,5-12
21040109293211870,866,2095775,person_click,basic,19,,132.77963392156914,-179.73436532256454,453.0,445.0,,Yep. I'm a vexillophile!,flag_girl,tunic.flaghouse.entry,tunic.flaghouse.entry.flag_girl.hello,0,1,0,13-22
21040109333725600,193,287791,cutscene_click,basic,6,,-287.28273108009154,81.68786908597717,179.0,201.0,,Maybe he just got scared and ran off.,trigger_scarf,tunic.historicalsociety.closet_dirty,tunic.historicalsociety.closet_dirty.trigger_scarf,0,0,1,5-12
21040109360190450,1035,3441605,map_click,close,18,,522.9893954611755,-154.75295160267152,815.0,75.0,,,,tunic.wildlife.center,,0,0,1,13-22
21040109383951844,1056,1038702,navigate_click,undefined,17,,-21.058600267413155,182.5954023254572,348.0,202.0,,,,tunic.historicalsociety.collection_flag,,0,0,1,13-22
21040110103572988,1805,2411165,person_click,basic,19,,260.8867476429359,87.37100624512938,789.0,294.0,,Good idea. Thanks!,flag_girl,tunic.flaghouse.entry,tunic.flaghouse.entry.flag_girl.symbol,0,0,1,13-22
